deso,hyresrätt,bostadsrätt,äganderätt,uppgift saknas,,"Antal lägenheter efter år, region och upplåtelseform"
2081C1220,119,3,684,1,,
2081C1230,379,56,458,0,,
2082A0010,43,0,599,0,,
2082A0020,7,0,375,0,,
2082A0030,207,0,858,0,,
2082B2010,118,18,228,0,,
2082B2020,107,0,367,0,,
2082C1010,720,156,204,0,,
2082C1020,113,68,390,0,,
2082C1030,400,40,452,0,,
2083A0010,100,0,397,1,,
2083A0020,192,11,384,0,,
2083A0030,157,0,349,0,,
2083A0040,15,0,544,0,,
2083A0050,135,31,636,1,,
2083B2010,304,183,476,0,,
2083C1010,362,106,539,0,,
2083C1020,623,467,264,0,,
2083C1030,372,87,504,0,,
2083C1040,429,232,371,0,,
2084A0010,110,0,608,1,,
2084A0020,105,34,816,0,,
2084A0030,80,0,577,0,,
2084B2010,298,92,346,1,,
2084C1010,434,142,167,0,,
2084C1020,572,164,157,0,,
2084C1030,95,53,770,0,,
2084C1040,465,773,110,0,,
2084C1050,654,799,80,0,,
2084C1060,360,531,364,0,,
2084C1070,459,54,405,0,,
2084C1080,16,0,530,0,,
2084C1090,293,279,702,0,,
2085A0010,67,0,502,0,,
2085A0020,308,47,266,0,,
2085A0030,50,0,504,0,,
2085A0040,98,17,914,0,,
2085B2010,188,455,297,0,,
2085B2020,192,20,334,0,,
2085B2030,88,0,339,0,,
2085B3010,170,0,306,0,,
2085B3020,132,67,431,0,,
2085C1010,63,12,688,0,,
2085C1020,1,96,615,0,,
2085C1030,706,116,309,0,,
2085C1040,377,125,287,0,,
2085C1050,373,583,25,0,,
2085C1060,542,451,119,0,,
2085C1070,403,333,94,0,,
2085C1080,816,124,80,0,,
2085C1090,705,201,344,0,,
2101A0010,65,0,374,0,,
2101A0020,110,0,878,2,,
2101C1010,596,36,356,0,,
2101C1020,341,0,420,4,,
2104A0010,226,16,696,0,,
2104A0020,25,8,459,1,,
2104C1010,56,124,694,0,,
2104C1020,642,586,239,0,,
2104C1030,592,166,544,0,,
2121A0010,31,0,762,1,,
2121A0020,88,0,929,0,,
2121B2010,301,0,466,0,,
2121B2020,482,0,294,0,,
2121C1010,656,95,560,0,,
2121C1020,71,0,301,0,,
2121C1030,614,43,345,0,,
2132A0010,287,0,654,2,,
2132A0020,198,0,670,1,,
2132A0030,15,0,400,2,,
2132A0040,13,5,438,1,,
2132A0050,153,0,522,0,,
2132B2010,240,0,404,0,,
2132C1010,440,0,322,0,,
2161A0010,33,0,723,1,,
2161A0020,19,1,437,0,,
2161A0030,105,0,885,0,,
2161A0040,48,0,416,0,,
2161A0050,95,0,786,0,,
2161B2010,511,96,472,0,,
2161B3010,342,0,515,0,,
2161C1010,162,161,226,0,,
2161C1020,383,49,429,0,,
2161C1030,673,0,269,0,,
2161C1040,638,148,169,0,,
2161C1050,347,237,345,0,,
2161C1060,48,0,361,0,,
2180A0010,21,0,556,0,,
2180A0020,12,0,778,0,,
2180A0030,32,8,865,0,,
2180A0040,26,0,430,0,,
2180B2010,232,44,622,0,,
2180B3010,254,0,488,0,,
2180B4010,12,56,374,0,,
2180B5010,245,41,256,0,,
2180C1010,414,207,322,0,,
2180C1020,21,13,658,0,,
2180C1030,222,0,429,0,,
2180C1040,176,297,89,0,,
2180C1050,45,84,628,0,,
2180C1060,1077,0,217,0,,
2180C1070,56,209,510,0,,
2180C1080,1171,0,0,0,,
2180C1090,454,17,303,0,,
2180C1100,68,190,378,0,,
2180C1110,971,102,189,0,,
2180C1120,119,0,298,0,,
2180C1130,270,189,289,0,,
2180C1140,485,561,87,0,,
2180C1150,380,264,218,0,,
2180C1160,992,324,66,0,,
2180C1170,184,266,353,0,,
2180C1180,819,532,16,0,,
2180C1190,625,684,120,0,,
2180C1200,1132,229,286,0,,
2180C1210,39,0,739,0,,
2180C1220,814,562,7,0,,
2180C1230,1010,478,87,0,,
2180C1240,867,119,180,0,,
2180C1250,678,786,16,0,,
2180C1260,12,0,576,0,,
2180C1270,888,189,4,0,,
2180C1280,1057,216,4,0,,
2180C1290,528,392,0,0,,
2180C1300,371,943,1,0,,
2180C1310,1000,227,64,0,,
2180C1320,36,14,800,0,,
2180C1330,387,725,102,0,,
2180C1340,913,74,0,0,,
2180C1350,400,212,332,0,,
2180C1360,1154,428,58,0,,
2180C1370,689,264,103,0,,
2180C1380,525,11,252,0,,
2180C1390,1827,68,0,0,,
2180C1400,20,567,245,0,,
2180C1410,371,581,239,0,,
2180C1420,235,752,338,0,,
2180C1430,272,232,612,0,,
2180C1440,285,64,567,0,,
2180C1450,15,0,717,0,,
2180C1460,20,40,628,0,,
2181A0010,222,10,491,0,,
2181A0020,5,0,524,1,,
2181A0030,93,0,384,0,,
2181A0040,33,52,852,2,,
2181A0050,79,18,614,0,,
2181B2010,418,67,187,0,,
2181B2020,70,90,541,0,,
2181B2030,142,40,368,0,,
2181B3010,222,39,632,0,,
2181B4010,141,8,364,0,,
2181C1010,35,46,865,0,,
2181C1020,79,393,400,0,,
2181C1030,658,38,179,0,,
2181C1040,64,461,500,0,,
2181C1050,520,0,58,0,,
2181C1060,68,0,447,0,,
2181C1070,852,4,0,0,,
2181C1080,410,0,146,0,,
2181C1090,388,245,492,0,,
2181C1100,217,372,395,0,,
2181C1110,384,332,0,0,,
2181C1120,301,483,0,0,,
2181C1130,1079,707,5,0,,
2181C1140,444,83,70,0,,
2181C1150,224,102,716,0,,
2182A0010,178,0,638,1,,
2182A0020,69,0,626,0,,
2182A0030,125,0,1151,32,,
2182B2010,221,0,309,2,,
2182B2020,167,11,464,0,,
2182B3010,646,24,455,0,,
2182B4010,219,0,411,0,,
2182C1010,296,26,610,0,,
2182C1020,16,581,304,0,,
2182C1030,143,82,405,0,,
2182C1040,861,338,99,0,,
2182C1050,212,41,405,0,,
2182C1060,626,0,115,0,,
2182C1070,872,502,138,0,,
2182C1080,87,81,268,0,,
2182C1090,412,42,265,0,,
2183A0010,26,13,392,0,,
2183A0020,59,0,772,0,,
2183A0030,9,0,402,0,,
2183A0040,56,0,760,0,,
2183A0050,88,0,509,0,,
2183A0060,94,0,855,1,,
2183B2010,229,113,208,1,,
2183B2020,339,8,378,1,,
2183B3010,472,0,445,0,,
2183C1010,517,0,558,0,,
2183C1020,448,139,255,0,,
2183C1030,1183,264,43,0,,
2183C1040,227,90,343,0,,
2183C1050,994,454,70,0,,
2183C1060,480,9,361,0,,
2183C1070,309,140,318,0,,
2183C1080,298,26,504,0,,
2184A0010,84,18,811,0,,
2184A0020,30,0,369,0,,
2184A0030,12,0,528,0,,
2184A0040,68,0,806,2,,
2184A0050,34,0,768,0,,
2184A0060,56,0,420,0,,
2184A0070,267,24,1020,0,,
2184B2010,83,0,326,0,,
2184B2020,633,0,224,0,,
2184B2030,230,0,703,0,,
2184B3010,201,37,295,0,,
2184B3020,536,33,347,0,,
2184B4010,381,24,442,0,,
2184B5010,180,36,326,0,,
2184C1010,7,8,329,0,,
2184C1020,871,0,290,0,,
2184C1030,435,223,234,0,,
2184C1040,631,299,111,0,,
2184C1050,174,794,384,0,,
2184C1060,648,231,196,0,,
2184C1070,518,0,330,0,,
2184C1080,747,354,136,0,,
2184C1090,378,315,111,0,,
2184C1100,38,80,557,0,,
2260A0010,134,0,776,1,,
2260A0020,235,0,552,0,,
2260A0030,18,0,557,0,,
2260B2010,126,0,317,0,,
2260B2020,443,43,427,0,,
2260C1010,185,0,415,0,,
2260C1020,501,400,224,0,,
2262A0010,22,0,822,1,,
2262A0020,19,0,407,0,,
2262B2010,371,8,778,0,,
2262C1010,68,265,459,0,,
2262C1020,538,741,148,0,,
2262C1030,446,403,138,0,,
2262C1040,601,118,497,0,,
2262C1050,152,313,660,0,,
2262C1060,75,34,719,0,,
2280A0010,31,0,685,3,,
2280A0020,5,0,483,0,,
2280A0030,57,0,606,0,,
2280A0040,196,6,561,0,,
2280B2010,159,48,327,2,,
2280C1010,126,0,383,0,,
2280C1020,199,116,461,0,,
2280C1030,240,469,121,0,,
2280C1040,196,63,435,0,,
2280C1050,818,351,63,0,,
2280C1060,428,264,67,0,,
2280C1070,88,356,227,0,,
2280C1080,374,40,453,0,,
2280C1090,484,549,33,0,,
2280C1100,490,376,273,0,,
2280C1110,470,304,310,0,,
2280C1120,11,10,542,0,,
2281A0010,31,0,926,0,,
2281A0020,10,0,787,0,,
2281A0030,27,0,454,0,,
2281A0040,61,33,634,0,,
2281A0050,9,0,468,0,,
2281A0060,18,0,603,0,,
2281A0070,43,40,570,0,,
2281A0080,158,0,642,0,,
2281A0090,109,28,472,0,,
2281B2010,8,0,448,0,,
2281B2020,222,10,543,0,,
2281B2030,139,0,581,0,,
2281B2040,414,0,426,0,,
2281B2050,336,447,14,0,,
2281B2060,86,0,302,0,,
2281B2070,85,0,311,0,,
2281B2080,670,258,294,0,,
2281B3010,92,0,204,0,,
2281B3020,14,0,561,0,,
2281B3030,176,10,414,0,,
2281B3040,343,201,186,0,,
2281B4010,246,0,475,0,,
2281C1010,203,262,581,0,,
2281C1020,150,842,165,0,,
2281C1030,590,330,298,0,,
2281C1040,343,520,285,0,,
2281C1050,339,331,317,0,,
2281C1060,23,0,460,0,,
2281C1070,930,241,51,0,,
2281C1080,249,128,314,0,,
2281C1090,254,159,199,0,,
2281C1100,695,884,28,0,,
2281C1110,503,373,60,0,,
2281C1120,700,758,14,0,,
2281C1130,1800,683,15,0,,
2281C1140,641,746,1,0,,
2281C1150,847,48,100,0,,
2281C1160,35,1032,37,0,,
2281C1170,333,833,102,0,,
2281C1180,372,287,143,0,,
2281C1190,53,326,282,0,,
2281C1200,264,743,17,0,,
2281C1210,133,889,132,0,,
2281C1220,309,535,376,0,,
2281C1230,410,388,137,0,,
2281C1240,63,431,294,0,,
2281C1250,91,0,373,0,,
2281C1260,97,601,31,0,,
2281C1270,160,561,90,0,,
2281C1280,130,0,599,0,,
2281C1290,410,25,514,0,,
2281C1300,23,16,818,0,,
2281C1310,220,1033,236,0,,
2281C1320,512,213,413,0,,
2281C1330,643,135,339,0,,
2281C1340,30,40,353,0,,
2281C1350,37,0,666,0,,
2281C1360,531,426,133,0,,
2282A0010,243,0,676,1,,
2282A0020,94,0,585,1,,
2282A0030,112,5,758,0,,
2282A0040,144,0,820,0,,
2282A0050,196,0,396,0,,
2282A0060,99,0,332,0,,
2282B2010,260,0,348,0,,
2282B2020,120,0,398,0,,
2282B3010,181,76,426,0,,
2282C1010,703,76,405,0,,
2282C1020,99,40,651,0,,
2282C1030,873,148,264,0,,
2282C1040,288,0,307,0,,
2283A0010,71,0,467,0,,
2283A0020,4,0,366,0,,
2283A0030,59,0,378,0,,
2283A0040,127,0,546,0,,
2283A0050,37,0,565,0,,
2283A0060,124,0,456,0,,
2283A0070,294,0,528,0,,
2283A0080,272,0,504,0,,
2283B2010,298,102,480,0,,
2283C1010,22,0,505,0,,
2283C1020,564,138,170,0,,
2283C1030,648,452,129,0,,
2283C1040,590,206,267,0,,
2283C1050,29,160,491,0,,
2283C1060,329,0,373,0,,
2284A0010,14,0,790,0,,
2284A0020,14,0,352,0,,
2284A0030,63,0,764,0,,
2284A0040,2,0,469,1,,
2284A0050,13,0,586,0,,
2284A0060,8,0,590,0,,
2284A0070,61,0,488,0,,
2284A0080,243,0,394,0,,
2284A0090,62,0,443,0,,
2284A0100,88,0,867,0,,
2284A0110,208,0,782,0,,
2284B2010,151,0,445,1,,
2284B2020,370,138,644,0,,
2284B3010,324,0,538,1,,
2284B4010,359,23,333,0,,
2284C1010,52,44,381,0,,
2284C1020,125,47,383,0,,
2284C1030,396,0,439,0,,
2284C1040,30,55,547,0,,
2284C1050,295,0,700,0,,
2284C1060,187,0,598,0,,
2284C1070,209,16,377,0,,
2284C1080,737,92,191,0,,
2284C1090,259,0,311,0,,
2284C1100,1002,568,17,0,,
2284C1110,497,557,84,0,,
2284C1120,819,104,3,0,,
2284C1130,678,245,269,0,,
2284C1140,654,350,31,0,,
2284C1150,496,446,36,0,,
2284C1160,185,0,658,0,,
2284C1170,582,78,129,0,,
2284C1180,315,0,327,0,,
2284C1190,51,0,510,0,,
2284C1200,122,0,518,0,,
2284C1210,55,0,444,0,,
2284C1220,17,0,527,0,,
2303A0010,239,0,464,0,,
2303A0020,175,0,525,0,,
2303A0030,46,0,735,0,,
2303C1010,398,0,312,0,,
2305A0010,35,0,489,0,,
2305A0020,204,0,469,0,,
2305A0030,189,0,550,0,,
2305A0040,104,0,494,0,,
2305C1010,533,115,340,0,,
2309A0010,17,0,520,0,,
2309A0020,21,17,401,0,,
2309A0030,151,0,695,0,,
2309A0040,208,0,815,0,,
2309A0050,174,0,699,0,,
2309B2010,54,36,386,0,,
2309B2020,98,155,461,0,,
2309B3010,170,65,329,0,,
2309C1010,90,0,420,0,,
2309C1020,651,49,383,0,,
2313A0010,37,0,788,0,,
2313A0020,392,75,825,0,,
2313A0030,104,0,812,1,,
2313A0040,195,0,302,4,,
2313B2010,294,0,362,0,,
2313C1010,643,100,311,0,,
2313C1020,139,80,342,0,,
2313C1030,155,160,268,0,,
2321A0010,111,37,491,0,,
2321A0020,115,46,573,0,,
2321A0030,265,0,664,0,,
2321A0040,138,73,551,0,,
2321B2010,592,1158,473,0,,
2321B2020,252,291,406,0,,
2321C1010,508,95,367,0,,
2326A0010,157,127,555,0,,
2326A0020,31,0,508,1,,
2326A0030,168,0,377,12,,
2326A0040,126,0,448,0,,
2326A0050,153,0,696,2,,
2326C1010,346,0,245,0,,
2361A0010,87,0,618,0,,
2361A0020,129,0,507,0,,
2361A0030,276,362,878,0,,
2361A0040,177,194,566,0,,
2361B2010,230,26,356,0,,
2361B3010,283,147,270,0,,
2361C1010,435,22,418,0,,
2361C1020,566,117,282,0,,
2380A0010,158,0,912,2,,
2380A0020,17,0,575,0,,
2380A0030,44,0,522,0,,
2380A0040,23,0,957,1,,
2380A0050,61,0,447,0,,
2380B2010,329,72,286,0,,
2380C1010,193,400,308,0,,
2380C1020,130,288,209,0,,
2380C1030,197,72,436,0,,
2380C1040,685,18,494,0,,
2380C1050,49,40,757,0,,
2380C1060,214,592,303,0,,
2380C1070,360,59,64,0,,
2380C1080,249,320,334,0,,
2380C1090,662,196,66,0,,
2380C1100,670,463,180,0,,
2380C1110,19,465,324,0,,
2380C1120,441,164,343,0,,
2380C1130,479,479,56,0,,
2380C1140,496,1049,68,0,,
2380C1150,285,559,120,0,,
2380C1160,805,202,74,0,,
2380C1170,939,468,2,0,,
2380C1180,408,284,477,0,,
2380C1190,491,481,0,0,,
2380C1200,999,201,13,0,,
2380C1210,88,392,349,0,,
2380C1220,787,218,8,0,,
2380C1230,437,238,130,0,,
2380C1240,106,120,415,0,,
2380C1250,276,435,142,0,,
2380C1260,818,63,211,0,,
2380C1270,808,598,106,0,,
2380C1280,463,156,233,0,,
2380C1290,1246,486,171,0,,
2380C1300,75,980,23,0,,
2380C1310,8,177,357,0,,
2401A0010,45,0,663,0,,
2401A0020,80,0,617,0,,
2401B2010,112,0,535,0,,
2401C1010,143,18,213,0,,
2401C1020,658,0,409,0,,
2403A0010,28,0,581,0,,
2403C1010,274,0,261,0,,
2404A0010,54,0,558,0,,
2404A0020,82,0,706,0,,
2404C1010,625,44,655,0,,
2409A0010,107,0,735,0,,
2409A0020,37,0,539,1,,
2409A0030,176,0,611,0,,
2409C1010,398,48,524,2,,
2417A0010,117,0,828,0,,
2417C1010,565,16,511,0,,
2418A0010,20,0,449,0,,
2418C1010,224,0,296,0,,
2418C1020,336,79,218,0,,
2421A0010,185,10,918,0,,
2421A0020,306,88,676,3,,
2421C1010,305,257,247,0,,
2421C1020,134,22,299,0,,
2422A0010,66,0,582,0,,
2422C1010,369,25,354,0,,
2425A0010,38,0,580,1,,
2425C1010,548,24,320,0,,
2460A0010,33,0,983,0,,
2460C1010,633,170,367,0,,
2460C1020,273,0,293,0,,
2460C1030,305,180,297,0,,
2460C1040,270,48,522,0,,
2462A0010,14,16,495,0,,
2462A0020,161,19,901,0,,
2462C1010,347,68,223,0,,
2462C1020,448,210,396,0,,
2462C1030,188,0,160,0,,
2463A0010,67,0,491,0,,
2463C1010,428,100,535,0,,
2480A0010,15,0,949,0,,
2480A0020,17,0,594,0,,
2480A0030,3,0,739,2,,
2480A0040,7,0,782,0,,
2480A0050,17,0,549,1,,
2480A0060,53,0,889,0,,
2480A0070,57,24,574,0,,
2480A0080,71,0,927,0,,
2480A0090,61,0,512,0,,
2480B2010,289,0,687,0,,
2480B2020,125,0,645,0,,
2480B2030,241,14,670,0,,
2480B2040,762,50,309,0,,
2480B3010,223,42,417,0,,
2480B3020,66,20,435,0,,
2480B4010,423,0,267,0,,
2480B4020,119,16,438,0,,
2480B5010,28,0,434,1,,
2480C1010,41,0,432,0,,
2480C1020,497,258,427,0,,
2480C1030,401,49,587,0,,
2480C1040,220,495,364,0,,
2480C1050,564,150,247,0,,
2480C1060,579,147,344,0,,
2480C1070,708,192,9,0,,
2480C1080,1012,407,138,0,,
2480C1090,1239,736,237,0,,
2480C1100,29,88,664,0,,
2480C1110,1603,304,0,0,,
2480C1120,1828,0,0,0,,
2480C1130,281,144,385,0,,
2480C1140,928,354,19,0,,
2480C1150,304,145,333,0,,
2480C1160,2113,0,0,0,,
2480C1170,481,736,179,0,,
2480C1180,470,337,119,0,,
2480C1190,798,436,57,0,,
2480C1200,1273,125,0,0,,
2480C1210,769,233,87,0,,
2480C1220,957,510,21,0,,
2480C1230,1347,200,0,0,,
2480C1240,549,267,0,0,,
2480C1250,727,298,49,0,,
2480C1260,513,149,368,0,,
2480C1270,244,635,13,0,,
2480C1280,924,733,75,0,,
2480C1290,378,609,14,0,,
2480C1300,800,434,214,0,,
2480C1310,243,367,322,0,,
2480C1320,168,593,67,0,,
2480C1330,436,174,264,0,,
2480C1340,914,416,0,0,,
2480C1350,247,16,411,0,,
2480C1360,351,0,279,0,,
2480C1370,405,334,67,0,,
2480C1380,617,102,383,0,,
2480C1390,264,440,12,0,,
2480C1400,716,561,120,0,,
2480C1410,241,796,0,0,,
2480C1420,0,43,385,0,,
2480C1430,580,416,0,0,,
2480C1440,877,21,363,0,,
2480C1450,18,369,479,0,,
2480C1460,10,392,385,0,,
2480C1470,608,0,182,0,,
2480C1480,128,366,48,0,,
2480C1490,402,567,96,0,,
2480C1500,382,541,234,0,,
2480C1510,596,368,93,0,,
2480C1520,41,0,490,0,,
2481A0010,53,0,390,0,,
2481A0020,22,0,829,0,,
2481A0030,56,0,358,0,,
2481C1010,161,171,267,0,,
2481C1020,764,43,353,0,,
2481C1030,637,159,267,0,,
2481C1040,229,39,556,0,,
2481C1050,1096,38,179,0,,
2482A0010,287,0,359,0,,
2482A0020,13,0,428,0,,
2482A0030,7,0,519,0,,
2482A0040,50,0,584,0,,
2482A0050,10,0,597,0,,
2482A0060,13,0,608,1,,
2482A0070,2,6,461,0,,
2482A0080,7,0,557,0,,
2482A0090,43,10,614,0,,
2482A0100,93,20,688,0,,
2482A0110,43,0,695,0,,
2482A0120,253,0,537,0,,
2482B2010,216,40,226,0,,
2482B2020,136,15,383,0,,
2482B2030,101,20,286,0,,
2482B3010,116,0,322,0,,
2482B3020,293,20,398,0,,
2482B4010,479,36,475,0,,
2482B5010,381,113,411,0,,
2482B6010,547,19,417,0,,
2482C1010,479,131,341,0,,
2482C1020,10,44,378,0,,
2482C1030,100,247,366,0,,
2482C1040,212,182,305,0,,
2482C1050,52,25,429,0,,
2482C1060,53,48,729,0,,
2482C1070,179,9,379,0,,
2482C1080,5,36,424,0,,
2482C1090,181,700,10,0,,
2482C1100,6,319,227,0,,
2482C1110,623,443,33,0,,
2482C1120,335,0,566,0,,
2482C1130,374,395,40,0,,
2482C1140,8,23,520,0,,
2482C1150,1075,390,47,0,,
2482C1160,595,218,48,0,,
2482C1170,319,327,140,0,,
2482C1180,688,257,201,2,,
2482C1190,936,315,4,0,,
2482C1200,243,93,479,0,,
2482C1210,394,497,132,0,,
2482C1220,927,0,27,0,,
2482C1230,0,815,0,0,,
2482C1240,473,375,170,0,,
2482C1250,60,673,160,0,,
2482C1260,3,0,445,0,,
2482C1270,342,414,303,0,,
2482C1280,53,36,523,0,,
2482C1290,1048,312,150,0,,
2482C1300,270,0,265,0,,
2505A0010,119,0,845,0,,
2505C1010,742,94,190,0,,
2505C1020,56,12,593,0,,
2505C1030,630,57,360,0,,
2506A0010,141,0,502,4,,
2506C1010,529,28,500,0,,
2510A0010,97,0,444,0,,
2510A0020,144,22,491,0,,
2510C1010,514,4,223,0,,
2510C1020,230,55,481,0,,
2513A0010,38,0,877,0,,
2513C1010,628,0,362,0,,
2514A0010,45,0,597,0,,
2514A0020,63,0,721,0,,
2514A0030,27,0,463,0,,
2514A0040,116,0,628,0,,
2514B2010,196,0,377,0,,
2514C1010,85,0,374,0,,
2514C1020,10,16,421,0,,
2514C1030,333,154,563,0,,
2514C1040,944,459,81,0,,
2514C1050,696,177,286,0,,
2514C1060,115,0,608,0,,
2518A0010,110,0,380,0,,
2518A0020,44,0,404,0,,
2518A0030,72,0,358,0,,
2518C1010,664,40,464,2,,
2521A0010,135,0,331,0,,
2521A0020,44,0,424,0,,
2521A0030,26,0,300,0,,
2521A0040,103,0,762,0,,
2521C1010,730,14,475,0,,
2523A0010,50,0,471,0,,
2523A0020,49,0,477,0,,
2523A0030,188,0,524,0,,
2523B2010,244,0,311,0,,
2523C1010,1183,260,290,0,,
2523C1020,404,421,190,0,,
2523C1030,1294,294,3,0,,
2523C1040,140,103,615,0,,
2523C1050,96,0,490,0,,
2523C1060,148,0,462,0,,
2523C1070,72,0,140,0,,
2523C1080,544,0,206,33,,
2560A0010,31,0,537,0,,
2560A0020,183,0,694,0,,
2560C1010,162,0,416,0,,
2560C1020,315,0,545,0,,
2560C1030,869,76,458,0,,
2580A0010,41,0,485,0,,
2580A0020,1,0,353,0,,
2580A0030,14,0,529,0,,
2580A0040,41,0,687,1,,
2580A0050,23,0,596,0,,
2580A0060,24,0,581,0,,
2580A0070,28,0,598,0,,
2580A0080,38,0,940,0,,
2580B2010,586,0,603,0,,
2580B3010,53,0,292,0,,
2580B3020,45,0,282,0,,
2580C1010,300,392,202,0,,
2580C1020,692,119,153,0,,
2580C1030,73,50,741,0,,
2580C1040,953,0,64,0,,
2580C1050,207,1268,2,0,,
2580C1060,442,0,344,0,,
2580C1070,698,868,7,0,,
2580C1080,657,577,0,0,,
2580C1090,351,414,179,0,,
2580C1100,548,265,58,0,,
2580C1110,981,130,91,0,,
2580C1120,570,264,355,0,,
2580C1130,526,271,101,0,,
2580C1140,523,461,51,0,,
2580C1150,441,0,355,0,,
2580C1160,579,0,327,0,,
2580C1170,279,529,203,0,,
2580C1180,208,0,651,0,,
2580C1190,764,728,218,0,,
2580C1200,147,369,233,0,,
2580C1210,392,795,135,0,,
2580C1220,1107,33,0,0,,
2580C1230,922,429,0,0,,
2580C1240,23,74,348,0,,
2580C1250,37,4,456,0,,
2580C1260,174,0,360,0,,
2580C1270,1082,126,0,0,,
2580C1280,129,424,411,0,,
2580C1290,574,257,454,0,,
2580C1300,2045,0,0,0,,
2580C1310,525,0,374,0,,
2580C1320,47,0,633,0,,
2580C1330,390,115,406,0,,
2580C1340,478,0,474,0,,
2580C1350,60,30,343,0,,
2581A0010,57,0,460,0,,
2581A0020,28,6,455,0,,
2581A0030,42,8,542,0,,
2581A0040,12,0,546,3,,
2581A0050,53,10,462,0,,
2581A0060,12,0,494,0,,
2581A0070,49,0,716,0,,
2581B2010,120,0,297,0,,
2581B2020,174,0,280,0,,
2581B3010,119,0,669,0,,
2581B4010,136,0,467,0,,
2581C1010,216,171,579,0,,
2581C1020,206,0,429,0,,
2581C1030,250,0,321,0,,
2581C1040,66,30,363,0,,
2581C1050,296,47,423,0,,
2581C1060,231,36,395,0,,
2581C1070,111,0,394,0,,
2581C1080,1167,99,1,0,,
2581C1090,1847,36,57,0,,
2581C1100,923,325,96,0,,
2581C1110,335,0,551,0,,
2581C1120,383,0,439,0,,
2581C1130,374,79,485,0,,
2581C1140,55,30,609,0,,
2581C1150,888,100,390,0,,
2581C1160,459,0,306,0,,
2581C1170,493,0,415,0,,
2582A0010,47,0,904,0,,
2582A0020,41,0,859,0,,
2582A0030,269,9,580,0,,
2582B2010,223,224,508,0,,
2582B2020,101,0,479,0,,
2582C1010,14,68,679,0,,
2582C1020,163,108,215,0,,
2582C1030,121,0,389,0,,
2582C1040,521,96,421,0,,
2582C1050,1265,21,28,0,,
2582C1060,307,18,290,0,,
2582C1070,795,307,3,0,,
2582C1080,38,0,1020,1,,
2582C1090,680,159,61,0,,
2582C1100,781,317,11,0,,
2582C1110,321,13,378,0,,
2582C1120,809,377,30,0,,
2582C1130,53,29,442,0,,
2583A0010,120,0,859,6,,
2583A0020,56,0,380,0,,
2583C1010,0,0,321,0,,
2583C1020,618,368,166,0,,
2583C1030,860,211,355,0,,
2583C1040,144,332,409,0,,
2584A0010,208,0,587,0,,
2584A0020,42,0,578,0,,
2584A0030,190,50,289,0,,
2584A0040,79,0,384,0,,
2584C1010,11,0,572,0,,
2584C1020,185,0,640,0,,
2584C1030,829,0,89,0,,
2584C1040,336,250,140,0,,
2584C1050,1390,317,8,0,,
2584C1060,626,7,214,0,,
2584C1070,505,25,446,0,,
2584C1090,456,622,266,0,,
2584C1100,336,273,134,0,,
2584C1110,340,145,217,0,,
2584C1130,179,354,227,0,,
