from_node,to_node,time,distance
1,54758,23.475312526309065,19042.9772913491
2,54758,22.812906062174335,18513.0521200413
3,54758,20.408295807063332,16108.4418649303
4,54758,18.929502536498124,14629.6485943651
5,54758,15.056055285006982,10974.7891126416
6,54758,15.329437639335438,11142.0222952769
7,54758,3.8799377653133065,1907.15330893195
8,54758,3.90536016295264,1910.80488107934
9,54758,4.9703325927496484,2610.49879406546
10,54758,4.844057605009825,2522.10630264758
11,54758,3.941134066285455,1942.5610778192
12,54758,3.7295017712648515,2352.85321473928
13,54758,3.874402961368452,1976.31261166307
14,54758,3.5935706428685013,1720.24744800828
15,54758,3.535339715399074,1679.48579877969
16,54758,3.7249898871702203,1812.24091901949
17,54758,3.6776479558090562,2316.55554392022
18,54758,3.4001714882282488,1598.38486247719
19,54758,3.1215052923862956,1486.91838414041
20,54758,6.843496296525215,4146.32853974516
21,54758,6.523631968423563,3890.43707726384
22,54758,5.589242502327959,3256.84324819261
23,54758,5.732568063529584,3357.17114103375
24,54758,5.815906376213824,3415.50795991272
25,54758,6.115545694216131,3625.25548251433
26,54758,6.558150486225048,3858.74768327056
27,54758,6.336176065417943,3747.76047286701
28,54758,6.86576985398893,4054.38360014059
29,54758,6.726349077361993,3942.84697883904
30,54758,6.558771540959427,3878.95485334197
31,54758,6.516850031685325,3855.66738610825
32,54758,6.874203385925301,4221.57472252354
33,54758,11.351096838340856,8012.66788152809
34,54758,11.48000422757649,8102.90305399303
35,54758,11.516388153572088,8128.37180218995
36,54758,11.797260955597858,8276.96140078423
37,54758,11.780637995687544,8260.49672324768
38,54758,11.444941843479695,8082.87853394067
39,54758,10.877313992652862,7685.53903836189
40,54758,17.609385662242733,11510.4801476179
41,54758,17.14871589130421,11234.0782850548
42,54758,14.23173851056213,10315.3356930857
43,54758,13.889653512169616,10041.6676943717
44,54758,6.314106589592684,4042.02846404565
45,54758,6.440876843383304,4130.76764169908
46,54758,6.586800138762819,4024.91716732099
47,54758,7.263714276955743,4566.44847787533
48,54758,11.625027901108082,8204.41962546515
49,54758,11.533293191218187,8140.20532854222
50,54758,1.3583281894577124,674.338133571822
51,54758,1.2713552116860416,630.851644685987
52,54758,1.1382377516724753,565.624089279339
53,54758,1.2250354987801457,608.154985362098
54,54758,0.9639581905053093,476.407380155581
55,54758,1.3910085229551672,685.662043056011
56,54758,0.7796243927142877,386.08381923798
57,54758,0.7953172746274195,393.930260194546
58,54758,1.1516983800301355,568.679014255788
59,54758,1.6482339010814275,816.946774781434
60,54758,3.4468849981979583,1714.68215223706
61,54758,3.687379751588384,1834.92952893227
62,54758,3.696028188972463,1830.90590969359
63,54758,3.3739974657868936,1678.23838603152
64,54758,3.356664694859703,1669.57200056793
65,54758,1.0096995947230336,502.640392374113
66,54758,1.1879941493178978,590.004724125596
67,54758,1.189713029384396,592.527555809084
68,54758,1.2486121314855418,619.707535387742
69,54758,0.8869595830034159,442.4977866315
70,54758,1.0216549842940463,508.498533263909
71,54758,2.2676460378318977,1115.21442534561
72,54758,2.2014829438410546,1082.7945092901
73,54758,2.1016704069931302,1033.88636623461
74,54758,1.9755712641564693,972.09778624465
75,54758,1.7889808641847906,880.668490258527
76,54758,2.0115803010033746,991.968208667819
77,54758,1.9644453253500487,968.400720841156
78,54758,1.5021925462167494,740.142214454187
79,54758,1.6191877818663234,797.469879922478
80,54758,1.7104983907841127,842.212078292195
81,54758,1.875441781142015,923.034339567567
82,54758,2.3873883317117794,1173.88814934675
83,54758,2.2367359110069525,1100.06846320139
84,54758,2.0747321278915316,1020.68660947483
85,54758,13.331827659291653,8082.30653952095
86,54758,13.170382385667287,7969.29484798389
87,54758,11.49937436495713,6581.77185062537
88,54758,11.447812533415215,6555.99093485441
89,54758,13.696503020506158,8337.57929237111
90,54758,13.438542943676703,8157.00723859049
91,54758,14.115176535416618,8600.64877569401
92,54758,13.93910873861992,8477.40131793632
